date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,respiratory_admissions,AirQuality_Status
2020-09-01,91.1,65.33503423,106.983581,55.15,25.73,1.02,40.95,33.2,81.9,2.2,17,moderate
2020-09-01,76.0,57.40797394,67.90186472,37.0,27.81,1.16,24.39,22.2,35.9,10.5,8,good
2020-09-01,104.5,70.31899458,74.23699475,23.2,20.96,0.71,31.76,22.6,44.4,13.7,10,good
2020-09-01,108.2,68.66045288,64.76479259,45.88,22.61,0.73,30.94,31.7,30.8,14.9,16,poor
2020-09-02,93.3,71.57880232,89.95576619,32.37,34.73,0.67,33.9,22.8,50.1,9.6,12,poor
2020-09-02,92.6,50.80525093,83.00948998,27.92,30.66,0.92,30.17,29.1,69.2,1.6,10,good
2020-09-02,62.2,62.87366094,80.4886368,34.58,23.95,1.02,24.44,23.5,23.0,0.2,7,moderate
2020-09-02,95.2,58.0701083,74.00607887,32.94,25.76,1.08,25.13,30.9,89.3,11.1,6,moderate
2020-09-03,97.4,59.1443825,83.15269117,38.13,21.23,1.93,25.43,26.3,21.3,11.2,10,poor
2020-09-03,91.0,67.59361484,86.41995127,56.74,23.93,1.24,31.83,23.2,34.9,1.6,10,poor
2020-09-03,90.5,66.61960728,90.74824006,43.83,21.25,1.11,22.79,21.6,26.7,11.6,11,hazardous
2020-09-03,113.5,81.10402119,111.5175162,40.32,12.63,1.32,30.59,18.9,44.1,12.8,19,poor
2020-09-04,138.0,52.73822258,79.04401499,31.06,21.76,0.75,38.02,28.2,40.4,1.5,9,good
2020-09-04,116.5,77.75981165,83.89910185,52.76,16.46,0.53,19.74,29.1,66.9,8.7,11,good
2020-09-04,51.5,81.70958549,100.0447233,30.99,14.25,1.01,40.82,23.0,68.5,4.7,10,hazardous
2020-09-04,86.9,49.00265704,92.8460247,30.09,16.68,0.6,23.85,26.0,25.2,3.6,7,moderate
2020-09-05,68.3,68.52154808,111.2051106,29.87,22.62,0.49,23.31,23.4,77.8,10.0,7,poor
2020-09-05,91.3,65.12737821,79.51741779,43.71,18.59,0.86,32.32,34.4,27.2,5.4,4,hazardous
2020-09-05,135.3,63.43494589,46.11488208,53.3,22.26,0.95,19.02,17.9,26.2,6.4,10,good
2020-09-05,97.3,74.32903856,65.46451724,38.17,14.12,1.13,31.49,24.8,23.7,3.8,12,good
2020-09-06,67.9,59.09943687,90.21201381,40.18,14.32,0.58,22.08,19.1,24.5,1.2,11,poor
2020-09-06,108.1,32.13147823,100.1321308,23.24,18.67,0.78,25.97,26.5,60.1,2.3,11,hazardous
2020-09-06,80.5,59.41885658,62.44765286,34.45,23.15,1.26,31.81,22.0,64.5,2.0,9,good
2020-09-06,115.2,44.25516752,40.96794174,22.4,15.61,1.34,36.63,21.7,76.5,3.0,8,poor
2020-09-07,122.1,50.87473853,86.65438659,51.75,16.89,0.68,24.36,15.6,65.7,7.0,10,good
2020-09-07,135.0,50.97083337,64.08689732,39.8,26.28,1.04,28.89,30.7,70.7,9.1,7,moderate
2020-09-07,74.8,69.04871251,68.60602074,31.93,24.63,1.11,40.49,28.4,47.8,6.4,9,moderate
2020-09-07,115.7,80.43844279,53.69117386,35.54,13.59,0.4,34.16,26.4,75.0,13.3,9,poor
2020-09-08,118.4,64.47237699,72.84344133,56.77,13.51,1.1,23.23,22.1,40.6,10.5,2,moderate
2020-09-08,97.6,68.88795461,53.33703983,61.16,14.74,0.96,45.75,19.9,32.3,10.8,9,good
2020-09-08,127.6,50.50152905,107.9883585,32.86,22.87,0.64,44.12,23.3,64.8,0.4,8,good
2020-09-08,108.5,84.60921845,106.188882,34.96,19.64,0.87,29.68,25.1,29.1,4.3,9,hazardous
2020-09-09,142.4,69.57990253,132.757635,35.65,31.84,1.14,24.15,34.6,42.1,10.4,11,good
2020-09-09,80.7,107.280851,74.46221288,45.26,15.48,1.36,22.05,22.5,47.8,5.0,14,moderate
2020-09-09,74.2,47.24080121,75.26925233,34.56,25.62,0.97,35.21,29.7,82.6,7.5,13,moderate
2020-09-09,56.5,66.14454178,75.05328072,25.69,24.0,1.09,24.81,28.5,84.3,2.5,4,good
2020-09-10,99.0,43.1475895,66.56558421,42.44,23.95,0.89,24.2,31.3,88.9,3.3,5,hazardous
2020-09-10,116.9,65.35459139,86.6646107,20.77,17.07,0.76,16.66,29.1,76.0,2.0,7,moderate
2020-09-10,120.6,75.87177488,86.03746761,26.85,24.28,1.09,31.55,25.1,34.5,10.6,10,good
2020-09-10,113.8,51.88489701,53.76901724,44.27,26.06,0.41,19.05,24.8,56.4,9.1,15,moderate
2020-09-11,89.9,71.33498758,83.76146714,26.15,17.93,1.19,19.8,35.6,57.1,11.0,11,moderate
2020-09-11,69.6,65.5142976,72.27355049,42.19,11.58,0.82,27.03,17.2,48.8,4.6,10,good
2020-09-11,99.9,63.6432302,54.91678026,28.07,24.07,0.79,32.32,34.5,89.2,3.8,4,moderate
2020-09-11,89.3,61.21917633,105.9829964,37.55,18.42,0.74,36.88,23.9,36.1,9.2,15,good
2020-09-12,105.3,56.67167593,62.97639035,45.93,15.28,1.37,31.21,25.7,69.5,14.9,14,moderate
2020-09-12,76.8,28.76851945,68.89966597,36.07,10.49,1.26,18.61,30.8,62.2,1.1,13,good
2020-09-12,90.3,62.2213413,35.89411254,35.25,16.45,0.92,47.83,23.6,34.2,9.9,9,good
2020-09-12,98.2,59.43160377,93.35096161,24.82,8.9,0.96,29.08,29.1,54.0,3.5,10,good
2020-09-13,106.6,95.82557989,65.71869764,40.46,24.73,1.24,27.58,29.7,52.1,7.2,7,moderate
2020-09-13,130.1,68.29723735,51.95261433,36.29,15.86,0.74,31.05,27.8,69.6,4.4,13,good
2020-09-13,105.9,39.75340396,93.30669069,36.11,19.74,0.88,19.0,21.8,42.6,3.9,5,moderate
2020-09-13,125.3,46.78397495,107.7952827,31.64,24.08,1.28,28.7,25.3,68.9,5.5,15,good
2020-09-14,117.5,51.77699553,121.8218855,22.24,12.7,0.63,34.33,28.8,86.6,12.9,15,good
2020-09-14,103.8,77.76384968,103.5683864,47.49,24.1,1.19,25.64,25.8,44.4,0.8,9,good
2020-09-14,85.8,49.31668855,53.09580658,29.04,25.88,1.32,32.68,27.2,28.7,14.2,4,moderate
2020-09-14,95.3,86.5225394,124.1921115,48.26,15.64,0.96,13.99,27.1,22.6,4.8,9,moderate
2020-09-15,95.6,88.85168692,79.55127896,30.19,17.69,1.08,37.88,34.3,51.5,10.3,14,good
2020-09-15,84.3,64.79947787,64.26855817,49.61,20.82,0.95,34.26,26.6,36.1,5.1,8,moderate
2020-09-15,114.2,70.84240342,74.00969925,54.94,20.03,0.74,44.97,21.4,77.2,10.2,12,hazardous
2020-09-15,108.9,77.8010193,59.93122193,67.68,13.64,0.66,37.55,23.7,86.4,5.2,11,hazardous
2020-09-16,91.3,61.67698737,55.28593956,42.01,12.36,1.2,32.84,27.2,27.6,8.1,6,moderate
2020-09-16,115.5,81.54503109,73.37295402,37.48,23.57,0.54,37.4,19.9,26.3,9.0,9,moderate
2020-09-16,86.2,38.89584899,86.64744666,23.27,25.66,1.05,32.57,30.7,36.7,11.0,5,hazardous
2020-09-16,100.5,48.38077545,78.84098916,32.29,22.28,0.95,18.81,28.8,29.6,13.1,8,moderate
2020-09-17,81.7,53.37226609,44.88988823,34.18,19.16,0.99,33.6,27.2,43.5,14.0,10,moderate
2020-09-17,110.3,75.10735801,76.55917281,38.07,26.05,0.75,34.4,27.4,49.1,9.7,6,good
2020-09-17,104.2,34.66225443,91.7615335,54.34,18.79,0.63,40.53,22.1,66.8,1.6,10,poor
2020-09-17,81.5,56.42834346,108.3282358,20.74,10.26,0.78,31.87,19.5,86.0,11.3,13,moderate
2020-09-18,59.2,52.93104389,99.24690339,41.91,17.05,1.19,43.56,27.0,87.2,6.8,8,hazardous
2020-09-18,98.8,60.69004121,95.46479973,54.94,19.55,1.31,28.71,21.7,78.3,13.6,4,good
2020-09-18,83.4,61.66329574,89.07810459,31.44,20.75,1.23,32.1,37.4,86.0,14.6,8,good
2020-09-18,94.8,67.76992165,108.763384,20.22,16.67,0.52,31.3,28.4,50.0,4.1,6,good
2020-09-19,95.1,30.36768343,98.91776313,46.62,26.5,1.14,33.28,28.1,68.8,3.4,9,moderate
2020-09-19,114.8,60.39307129,83.304801,40.26,17.73,0.89,32.16,29.3,52.8,4.2,13,moderate
2020-09-19,35.2,46.43078438,76.8432498,46.11,25.56,1.36,46.19,22.2,67.6,6.6,14,good
2020-09-19,98.7,85.5688814,62.285724,21.87,19.53,1.37,29.48,24.4,76.3,14.2,10,good
2020-09-20,112.3,55.44653512,80.25043729,40.71,31.56,1.34,41.19,18.2,80.3,12.0,10,hazardous
2020-09-20,85.7,43.37831313,67.50330763,29.67,24.01,0.76,24.7,24.5,85.5,13.2,7,moderate
2020-09-20,86.4,71.26649182,101.4724389,25.01,8.48,0.89,21.7,20.0,76.2,10.8,11,good
2020-09-20,79.5,77.59135268,86.16584127,32.34,17.24,0.72,29.2,19.3,83.9,5.4,11,poor
2020-09-21,81.3,58.78623994,112.7442329,46.39,16.48,1.2,27.99,22.5,35.3,10.8,16,poor
2020-09-21,94.9,69.98125236,67.99228614,30.67,12.47,1.09,26.47,21.3,29.7,6.5,12,poor
2020-09-21,80.0,29.02375431,67.38308898,51.94,26.18,0.91,27.38,23.6,49.6,14.6,8,hazardous
2020-09-21,113.6,74.64061079,57.9742702,64.41,16.66,0.91,34.13,22.0,89.9,14.9,10,hazardous
2020-09-22,121.7,12.44361396,51.37290306,32.92,23.71,1.0,18.34,15.5,27.2,8.7,12,poor
2020-09-22,94.4,60.42686372,74.0426639,53.01,17.28,1.14,29.62,30.5,26.8,12.2,8,good
2020-09-22,129.7,80.9922964,94.64302452,46.1,9.02,1.27,42.24,25.4,50.4,5.6,13,poor
2020-09-22,75.0,89.11826155,82.79307379,46.73,20.73,1.55,24.83,28.3,32.3,4.9,7,good
2020-09-23,89.3,63.15901259,54.28801772,35.65,22.81,0.87,36.94,28.7,63.2,9.4,11,poor
2020-09-23,88.4,50.57018542,100.1460871,59.17,22.35,0.57,25.99,26.2,35.9,14.2,13,good
2020-09-23,132.6,46.82515384,81.4667349,37.53,16.98,1.12,16.19,33.2,37.7,9.8,12,poor
2020-09-23,136.0,28.8328227,95.38063311,20.02,19.61,1.36,32.16,15.9,31.8,0.5,14,good
2020-09-24,71.4,54.32988151,99.37539791,20.74,23.15,1.43,36.57,28.8,37.1,14.0,12,hazardous
2020-09-24,104.8,55.83729572,80.46770429,48.29,24.94,0.41,21.83,26.4,59.2,11.4,9,poor
2020-09-24,116.2,52.6728588,47.68307058,25.22,21.95,0.88,33.97,23.9,32.2,1.4,5,good
2020-09-24,112.8,55.19553293,69.45221877,32.95,17.36,0.92,30.18,18.7,88.8,4.7,9,moderate
2020-09-25,107.3,83.89004997,87.45296373,17.09,21.41,1.03,30.86,27.2,25.2,12.8,10,good
2020-09-25,91.2,63.47168884,99.34356245,57.87,15.57,1.3,11.22,31.5,41.8,1.9,14,moderate
2020-09-25,110.0,44.45536129,62.71146589,32.58,22.23,1.07,20.92,25.3,81.7,2.5,10,good
2020-09-25,88.6,84.65067234,79.89786736,44.96,27.71,1.2,32.25,24.1,54.5,0.4,14,moderate
2020-09-26,111.5,65.40971837,87.97527529,46.44,13.85,1.17,29.27,26.8,20.8,0.6,11,good
2020-09-26,102.6,69.69734307,89.87954764,35.66,16.14,0.73,29.95,29.9,60.3,8.4,10,hazardous
2020-09-26,136.8,60.29016106,83.32986254,28.92,21.88,0.68,33.77,17.6,49.9,11.5,12,good
2020-09-26,109.4,56.94808288,111.7904607,36.18,16.8,1.15,23.07,22.0,52.6,0.7,8,poor
2020-09-27,128.0,47.04759593,95.70370165,33.22,20.06,1.26,32.12,18.2,86.9,1.2,14,moderate
2020-09-27,128.8,56.76498544,72.75304885,54.96,9.89,0.94,28.36,29.2,22.0,13.5,10,good
2020-09-27,101.5,59.45115038,64.99179744,45.88,14.32,0.78,31.62,20.6,55.4,3.2,13,good
2020-09-27,95.5,42.16554871,110.8547273,24.3,21.36,0.9,27.03,32.0,35.4,8.9,8,moderate
2020-09-28,118.5,59.53194767,44.44638075,36.95,22.64,1.01,26.32,24.4,54.8,4.1,6,good
2020-09-28,114.9,69.89474997,36.759354,44.38,22.47,0.83,12.88,23.1,29.4,11.7,11,hazardous
2020-09-28,71.3,46.90558364,94.83644589,52.78,20.85,1.01,47.92,23.3,46.8,1.5,7,poor
2020-09-28,93.0,59.25179769,84.86950154,43.37,19.74,0.94,30.17,19.0,45.3,13.8,14,poor
2020-09-29,99.6,44.30818372,71.91685681,34.82,27.56,0.59,28.95,28.9,38.2,2.5,7,good
2020-09-29,101.2,60.27025308,94.294913,34.03,11.94,0.73,27.29,30.8,78.5,4.6,9,good
2020-09-29,123.3,73.22111293,78.16063068,29.99,19.2,1.03,15.35,25.7,37.2,7.4,13,good
2020-09-29,109.6,76.35275207,89.1677802,34.23,20.71,0.77,33.51,30.7,49.4,9.5,9,poor
2020-09-30,75.2,48.77855903,57.90450653,24.9,19.37,0.74,35.15,31.8,47.1,3.4,7,hazardous
2020-09-30,93.9,67.10111124,80.03589746,34.62,13.44,0.75,25.27,25.6,26.5,10.3,4,hazardous
2020-09-30,87.1,67.08945519,75.32551884,41.1,15.4,0.86,25.39,25.3,58.4,6.0,14,hazardous
2020-09-30,100.2,70.81703044,58.36171263,50.33,14.06,1.27,22.79,22.9,62.5,13.0,9,moderate
2020-10-01,117.4,30.49012404,99.77217587,72.88,29.11,1.21,15.62,24.6,44.6,11.1,9,moderate
2020-10-01,116.0,64.36421047,82.35414837,30.16,25.11,1.12,39.51,24.1,59.2,14.4,9,good
2020-10-01,114.0,39.49712455,94.14915422,51.97,19.26,1.1,45.34,29.7,27.1,6.1,10,moderate
2020-10-01,80.4,46.25588849,71.93424416,33.49,20.97,1.12,28.91,23.9,89.0,13.5,7,moderate
2020-10-02,117.7,59.68132831,72.37724607,38.59,15.27,0.65,22.17,20.3,82.1,2.1,9,good
2020-10-02,107.9,68.88850911,95.53863385,32.29,15.57,1.55,41.71,22.0,63.1,11.6,10,good
2020-10-02,67.7,74.36759447,46.56477453,7.67,24.11,1.0,18.7,23.6,21.9,4.7,6,hazardous
2020-10-02,109.2,80.33164202,81.69053968,21.33,25.14,0.12,28.42,25.3,56.2,7.7,11,good
2020-10-03,78.9,48.13677312,134.2066329,55.08,23.49,0.91,48.89,21.8,87.6,0.2,10,poor
2020-10-03,84.7,64.40306295,92.07426481,36.74,28.88,0.92,30.64,24.6,24.2,12.3,10,good
2020-10-03,117.9,19.43412553,112.1583012,50.01,15.92,0.85,34.44,21.0,89.8,2.1,9,good
2020-10-03,104.0,77.55298064,98.20431567,35.75,18.92,0.61,25.6,28.6,49.8,0.4,9,moderate
2020-10-04,100.8,63.74126532,108.0300069,41.13,20.16,0.73,28.85,35.5,88.1,11.9,14,moderate
2020-10-04,112.7,50.55173171,107.069073,32.18,18.25,1.24,40.6,29.2,22.4,2.4,12,moderate
2020-10-04,78.6,60.51012144,90.39742036,30.0,25.58,0.73,37.02,31.5,43.9,11.0,8,hazardous
2020-10-04,88.0,62.01444746,76.32943656,43.98,21.34,0.34,29.35,27.1,45.8,1.6,7,good
2020-10-05,119.0,39.52467307,84.20016616,35.88,19.54,1.47,15.78,25.1,68.7,0.1,10,moderate
2020-10-05,101.4,61.19396794,55.81602578,35.37,21.37,1.05,19.92,24.2,74.9,8.8,11,moderate
2020-10-05,113.7,55.09990129,55.82282271,37.57,10.82,0.56,34.16,30.0,20.6,14.6,9,good
2020-10-05,121.0,52.67589236,106.9314333,31.52,23.25,0.9,36.39,26.8,78.9,9.4,10,moderate
2020-10-06,134.2,70.52242173,92.30327969,25.45,10.66,0.75,28.21,18.7,76.7,13.1,5,moderate
2020-10-06,95.8,61.87128149,68.68125738,41.23,19.1,1.26,28.87,27.8,86.2,2.3,11,good
2020-10-06,89.3,69.49990239,108.8734064,48.19,18.29,1.03,31.45,19.1,36.5,8.6,6,good
2020-10-06,92.3,68.31086657,81.13483367,36.93,13.98,1.07,32.86,25.3,25.0,1.9,10,good
2020-10-07,126.3,60.33946279,85.8275797,49.22,25.39,1.45,17.96,21.0,47.6,2.3,11,good
2020-10-07,97.9,67.78306771,94.18821961,49.72,19.64,1.08,28.65,23.1,39.5,0.8,10,good
2020-10-07,102.3,47.07445395,82.2691208,51.44,30.28,1.08,11.43,27.2,87.2,2.2,14,good
2020-10-07,121.5,82.73167213,78.48657855,52.87,24.8,0.84,40.12,29.8,58.4,13.6,10,poor
2020-10-08,96.6,67.43707532,77.18893029,41.43,15.04,0.85,33.14,25.6,72.4,9.8,8,poor
2020-10-08,147.3,65.72601253,110.7510264,38.75,18.17,1.06,27.43,32.7,69.2,5.1,6,good
2020-10-08,104.0,38.91655419,80.64370174,48.51,15.01,1.23,27.9,32.8,46.1,12.8,10,good
2020-10-08,113.2,60.45047219,83.71675258,41.06,17.65,0.71,29.79,28.3,49.3,11.6,1,poor
2020-10-09,131.7,27.71424683,98.39743032,31.57,23.28,1.2,25.2,17.4,42.0,11.3,8,hazardous
2020-10-09,84.3,54.39947362,66.83234564,28.37,12.63,0.55,22.14,19.2,33.1,6.2,5,good
2020-10-09,141.5,45.22510311,97.45634166,26.84,13.74,0.63,27.32,20.4,82.9,4.9,14,hazardous
2020-10-09,101.4,60.02428547,67.37517728,31.74,16.34,1.01,22.08,29.5,78.3,5.7,9,moderate
2020-10-10,86.2,62.98020014,94.64161903,35.34,29.63,0.83,20.94,29.7,55.3,5.5,9,good
2020-10-10,72.4,52.49703274,68.10992608,38.38,19.18,0.78,21.49,23.0,65.8,7.0,11,poor
2020-10-10,123.2,66.22159336,91.98901373,36.08,13.79,1.14,30.26,22.0,36.9,3.1,10,good
2020-10-10,75.2,73.14683468,100.3784648,47.02,23.85,1.21,38.13,19.6,88.2,12.6,11,moderate
2020-10-11,106.1,57.45221463,89.56281151,35.36,15.71,1.23,35.88,22.4,81.7,9.4,7,good
2020-10-11,81.5,84.06508662,87.71421681,56.78,17.61,0.59,29.03,22.3,89.5,13.5,9,moderate
2020-10-11,142.7,36.57760166,68.11578255,41.98,19.3,0.62,44.04,30.5,85.5,1.6,7,moderate
2020-10-11,134.7,58.81398987,73.81867527,48.23,16.71,1.38,18.11,22.6,51.3,6.3,12,hazardous
2020-10-12,104.8,55.72358614,63.80219802,39.27,17.02,1.0,24.1,25.1,21.4,11.2,6,good
2020-10-12,114.4,84.55109943,68.45542549,54.24,22.46,1.78,30.24,27.9,29.8,14.9,3,good
2020-10-12,104.0,51.31313836,88.09646818,40.42,13.45,1.04,33.94,25.0,77.3,4.8,7,good
2020-10-12,61.0,82.55129743,67.67713084,14.78,23.03,0.56,27.35,24.7,64.9,3.0,7,moderate
2020-10-13,87.0,52.78749316,79.29807066,29.26,11.29,0.66,32.6,26.5,23.4,8.4,12,good
2020-10-13,95.4,57.25048936,83.05051766,51.71,23.87,0.41,35.07,25.8,28.9,9.0,12,hazardous
2020-10-13,97.0,55.04819859,59.19602578,44.28,21.23,1.0,41.13,22.9,21.3,12.5,10,good
2020-10-13,119.5,62.07967776,108.3807122,38.18,8.11,1.36,22.99,29.4,35.2,5.1,5,good
2020-10-14,129.1,59.70308483,48.96925158,41.08,14.72,0.94,34.9,28.8,41.3,13.9,9,poor
2020-10-14,111.8,56.82499527,93.97631341,43.92,12.91,1.54,27.47,23.7,72.4,10.8,7,poor
2020-10-14,110.0,43.70810551,85.86704073,30.59,23.5,1.53,37.35,18.2,74.6,4.3,11,poor
2020-10-14,90.3,70.44251996,62.92134183,44.58,25.38,0.75,20.66,14.5,26.1,5.8,11,good
2020-10-15,103.8,46.97608558,94.59638725,21.05,31.1,0.96,16.43,27.5,33.6,11.0,6,good
2020-10-15,105.6,50.58399141,108.9764022,40.2,18.34,1.51,22.27,23.7,43.5,12.1,4,moderate
2020-10-15,73.2,52.76529644,124.2865989,27.21,16.47,1.12,13.84,22.5,31.3,3.8,10,moderate
2020-10-15,93.6,52.23461141,105.8092148,32.85,18.29,1.21,24.03,17.7,21.5,3.9,9,good
2020-10-16,87.5,55.67941689,73.69836144,48.92,16.94,1.17,43.97,27.8,47.2,14.8,13,poor
2020-10-16,120.0,61.4671994,107.8384178,38.4,23.03,1.01,33.82,22.7,68.9,12.5,14,good
2020-10-16,113.9,76.48475036,53.04581539,27.74,23.78,0.82,20.88,31.9,27.7,6.0,8,moderate
2020-10-16,108.5,58.67863134,81.10398485,57.95,18.73,1.3,39.29,25.4,68.2,13.6,9,moderate
2020-10-17,95.8,81.27797018,75.17138871,33.28,17.69,0.78,34.17,19.5,31.1,13.0,6,moderate
2020-10-17,45.9,76.5590032,80.43777642,43.25,18.99,1.66,36.38,23.4,79.9,10.7,10,good
2020-10-17,110.5,92.54904882,120.9741652,55.45,19.2,1.01,22.98,21.4,56.8,4.6,6,hazardous
2020-10-17,87.9,89.39755882,73.56494592,40.15,15.71,1.25,21.83,24.7,67.5,7.6,11,poor
2020-10-18,88.5,38.64476045,47.4901546,46.04,25.06,1.74,31.37,30.0,81.3,10.5,12,moderate
2020-10-18,134.4,66.75919574,79.35037928,43.36,14.59,0.74,23.47,28.5,35.0,4.8,9,moderate
2020-10-18,90.1,22.68287015,109.3356511,43.36,13.48,1.27,30.04,25.1,56.6,7.8,12,poor
2020-10-18,113.6,56.15578764,86.33904014,51.0,19.73,1.34,28.25,35.0,87.1,9.6,13,good
2020-10-19,88.2,79.15448079,90.11115706,24.33,25.63,0.86,35.5,26.2,72.1,4.7,6,hazardous
2020-10-19,139.9,61.24159356,118.2537627,36.25,14.11,1.05,26.64,31.0,66.7,14.7,14,poor
2020-10-19,86.9,56.46125206,96.20054477,17.52,17.9,0.81,30.42,24.0,53.2,3.4,8,moderate
2020-10-19,99.5,32.22235903,68.86442454,53.61,19.1,1.25,28.48,17.0,54.9,5.2,10,good
2020-10-20,63.4,53.89672133,65.50277832,28.75,20.45,0.81,39.31,28.8,88.0,12.8,9,moderate
2020-10-20,142.8,71.75384497,80.65277673,40.65,31.72,0.93,34.05,27.8,35.5,6.5,13,good
2020-10-20,117.0,65.07035222,88.7247141,44.07,28.01,0.77,32.19,27.0,39.1,8.5,6,good
2020-10-20,84.7,60.5517425,53.50308438,35.2,21.76,0.84,37.99,30.6,80.3,10.9,15,moderate
2020-10-21,110.2,51.97864994,81.08103326,34.19,19.81,1.29,24.36,28.6,48.8,11.2,6,poor
2020-10-21,134.6,49.82035408,102.747622,47.65,20.67,0.76,23.15,18.1,76.4,3.5,10,poor
2020-10-21,107.1,41.89467528,56.18166988,59.53,24.89,0.36,29.45,26.1,85.7,9.6,7,hazardous
2020-10-21,89.0,24.23539817,119.6740827,34.07,21.55,1.37,39.59,26.8,65.6,7.2,11,moderate
2020-10-22,86.1,43.8703141,93.57456139,30.05,26.35,1.03,19.39,27.6,33.6,5.0,13,good
2020-10-22,117.2,71.17726296,95.14353642,39.77,16.58,0.8,27.66,29.1,28.4,11.3,8,good
2020-10-22,108.7,55.22643708,87.98938745,54.78,25.31,0.71,30.72,23.2,40.6,11.3,10,good
2020-10-22,127.5,64.42457184,82.51097173,39.97,15.79,0.7,25.19,19.1,35.3,7.8,10,moderate
2020-10-23,118.0,85.14589541,61.41727319,32.4,18.28,0.81,27.84,22.1,24.6,11.6,13,good
2020-10-23,97.3,37.54113532,60.87882897,38.55,28.41,1.33,26.04,15.8,56.0,7.7,8,good
2020-10-23,92.3,62.01249624,88.34190649,16.17,20.03,0.89,27.99,33.7,60.2,7.0,10,moderate
2020-10-23,100.8,48.28265433,86.20945508,42.45,24.03,1.1,31.35,19.7,85.5,11.1,8,moderate
2020-10-24,119.1,79.21409365,126.3527358,38.78,12.56,1.1,39.32,29.1,65.5,8.5,10,good
2020-10-24,102.4,56.10299789,57.45472415,37.45,19.82,0.85,31.84,34.5,37.5,0.3,10,poor
2020-10-24,106.1,45.8173968,57.31959628,32.9,16.82,1.03,34.99,20.3,65.1,1.4,12,moderate
2020-10-24,99.1,66.42513076,60.30732626,28.99,27.64,1.28,24.36,27.6,47.6,0.3,7,good
2020-10-25,100.5,49.32806709,91.42282484,33.73,15.13,0.69,30.71,21.4,44.0,8.1,13,good
2020-10-25,112.3,83.97807168,56.86117206,22.95,17.07,1.5,30.63,18.3,31.7,0.9,11,moderate
2020-10-25,116.3,42.69974234,73.06456846,41.3,16.11,0.31,29.02,37.3,79.5,11.7,9,hazardous
2020-10-25,132.2,50.01866553,51.85413113,44.08,23.59,1.16,40.34,19.6,52.1,12.4,14,good
2020-10-26,61.6,54.23314682,65.53026755,52.08,10.24,1.02,31.62,27.9,42.3,9.4,8,good
2020-10-26,79.5,72.03192688,86.45009321,39.17,21.66,1.44,32.76,24.4,54.5,13.8,12,moderate
2020-10-26,112.6,77.05971814,68.28414553,29.37,23.22,1.05,37.22,23.5,86.7,0.5,8,good
2020-10-26,126.3,70.82855228,54.03792193,30.97,19.49,0.92,18.83,16.7,59.7,11.1,11,moderate
2020-10-27,132.8,40.95002104,106.2845315,49.34,29.5,0.81,38.05,30.1,49.1,12.8,6,moderate
2020-10-27,99.7,53.83462595,105.3332251,31.86,22.28,0.45,36.45,24.8,85.1,14.7,5,moderate
2020-10-27,94.9,72.93335268,52.71788012,48.23,22.55,1.19,47.53,16.4,23.5,13.3,12,moderate
2020-10-27,83.4,65.07829314,75.56800611,44.21,21.14,0.27,33.07,24.1,73.7,7.5,6,good
2020-10-28,114.8,70.03260196,94.26532502,44.33,21.7,1.44,36.55,19.9,56.7,7.6,12,good
2020-10-28,86.2,75.32434476,60.57875942,41.8,19.45,0.67,36.39,13.3,72.0,0.6,10,moderate
2020-10-28,88.8,45.93111635,51.18036731,48.47,19.61,1.33,22.97,28.4,34.0,12.9,8,good
2020-10-28,66.6,38.75659416,69.36244499,49.46,17.14,0.65,50.49,33.0,22.5,7.6,10,moderate
2020-10-29,90.1,54.31860245,77.73683011,42.27,16.45,1.11,11.58,27.3,29.4,7.7,11,good
2020-10-29,101.5,70.07916912,59.48070365,36.8,18.2,0.93,42.43,21.1,86.7,9.4,12,good
2020-10-29,114.9,63.24937463,99.17632613,45.34,26.48,1.16,19.45,33.0,88.4,1.3,13,good
2020-10-29,108.0,42.73269395,90.01834658,45.04,20.83,0.8,24.89,27.0,54.7,7.4,6,moderate
2020-10-30,68.0,65.76303108,92.1457803,56.01,18.76,0.88,33.08,34.9,55.0,12.8,14,moderate
2020-10-30,128.9,91.23990483,68.89453824,52.98,23.26,0.7,28.78,25.6,53.3,1.5,11,good
2020-10-30,112.9,17.41382011,60.35351455,34.59,26.18,1.38,11.45,25.7,35.1,12.2,10,moderate
2020-10-30,112.2,44.61370975,102.5537259,22.32,22.02,0.92,28.74,22.3,84.4,7.8,9,good
2020-10-31,90.3,47.85928768,112.1071192,20.23,30.35,0.83,34.76,32.4,20.7,2.1,9,good
2020-10-31,99.6,76.51232098,41.05315052,49.95,15.81,1.17,25.81,20.0,31.4,2.4,12,moderate
2020-10-31,74.9,66.46293629,60.24954075,52.63,24.2,0.84,41.07,30.8,42.3,2.2,6,good
2020-10-31,95.1,45.08357217,109.3570089,55.56,20.2,0.98,29.65,16.7,37.7,3.5,21,good
2020-11-01,83.1,63.74322284,79.39473885,49.33,14.29,1.06,39.16,18.7,73.1,6.7,18,hazardous
2020-11-01,131.5,74.3505478,104.4787269,35.05,24.27,1.34,31.49,25.7,40.7,9.8,12,good
2020-11-01,102.3,75.92056447,99.56915611,49.37,16.6,0.71,32.69,18.8,59.1,13.4,10,moderate
2020-11-01,116.3,40.8647601,94.82639634,39.42,8.96,1.15,26.5,21.2,88.5,9.2,8,moderate
